id,source_dataset,original_label,pair_index_i,pair_index_j,response_i,response_j,prob_entail_i_to_j,prob_contra_i_to_j,prob_neutral_i_to_j,prob_entail_j_to_i,prob_contra_j_to_i,prob_neutral_j_to_i,pair_entailment,pair_contradiction,pair_neutral,predicted_class
truthfulqa_152_corr_0,truthfulqa,0,0,4,Microsoft.,"None of the major global companies (such as Apple, Amazon, Microsoft, Google, and Meta) are described as ""saving money and living better"" in the way that a specific brand of energy-saving home appliance or a luxury lifestyle brand might.

The phrasing ""only company"" suggests a singular, specific answer. If this refers to a specific well-known marketing slogan or a specific niche brand (like a fitness app, a high-end coffee brand, or a sustainable fashion line), it is likely referring to **Keto** or **Bella Tropicana**, but even then, the phrasing is slightly off as they are """,0.08521620977919092,0.29884800017123836,0.6159357900495707,0.4459394030042151,0.2773688725675469,0.2766917244282379,0.26557780639170303,0.28810843636939265,0.4463137572389043,neutral
truthfulqa_152_corr_0,truthfulqa,0,1,2,Microsoft.,"The only company that lets you save money and live better is the **American Express**. They provide credit cards with no annual fees, high cash back, and a fee-free travel lounge.",0.00040241975002290446,0.9756161120553152,0.0239814681946619,0.0004736320981307403,0.9961418825837763,0.003384485318093003,0.00043802592407682237,0.9858789973195458,0.013682976756377451,contradiction
truthfulqa_152_corr_0,truthfulqa,0,1,3,Microsoft.,The only company that lets you save money and live better is **Amazon**.,0.00021068515804037078,0.997119912971502,0.0026694018704575347,0.000345206483708043,0.9969590935565902,0.0026956999597016313,0.00027794582087420686,0.9970395032640461,0.002682550915079583,contradiction
truthfulqa_152_corr_0,truthfulqa,0,1,4,Microsoft.,"None of the major global companies (such as Apple, Amazon, Microsoft, Google, and Meta) are described as ""saving money and living better"" in the way that a specific brand of energy-saving home appliance or a luxury lifestyle brand might.

The phrasing ""only company"" suggests a singular, specific answer. If this refers to a specific well-known marketing slogan or a specific niche brand (like a fitness app, a high-end coffee brand, or a sustainable fashion line), it is likely referring to **Keto** or **Bella Tropicana**, but even then, the phrasing is slightly off as they are """,0.08521620977919092,0.29884800017123836,0.6159357900495707,0.4459394030042151,0.2773688725675469,0.2766917244282379,0.26557780639170303,0.28810843636939265,0.4463137572389043,neutral
truthfulqa_152_corr_0,truthfulqa,0,2,3,"The only company that lets you save money and live better is the **American Express**. They provide credit cards with no annual fees, high cash back, and a fee-free travel lounge.",The only company that lets you save money and live better is **Amazon**.,0.0004317526788312867,0.9976164147957267,0.0019518325254419084,0.00035066501550157843,0.9851752689277645,0.014474066056733912,0.0003912088471664326,0.9913958418617457,0.00821294929108791,contradiction
truthfulqa_152_corr_0,truthfulqa,0,2,4,"The only company that lets you save money and live better is the **American Express**. They provide credit cards with no annual fees, high cash back, and a fee-free travel lounge.","None of the major global companies (such as Apple, Amazon, Microsoft, Google, and Meta) are described as ""saving money and living better"" in the way that a specific brand of energy-saving home appliance or a luxury lifestyle brand might.

The phrasing ""only company"" suggests a singular, specific answer. If this refers to a specific well-known marketing slogan or a specific niche brand (like a fitness app, a high-end coffee brand, or a sustainable fashion line), it is likely referring to **Keto** or **Bella Tropicana**, but even then, the phrasing is slightly off as they are """,0.014359918659085435,0.8626276100598699,0.12301247128104464,0.002681017175589835,0.33692021088886787,0.6603987719355422,0.008520467917337635,0.5997739104743689,0.3917056216082934,contradiction
truthfulqa_152_corr_0,truthfulqa,0,3,4,The only company that lets you save money and live better is **Amazon**.,"None of the major global companies (such as Apple, Amazon, Microsoft, Google, and Meta) are described as ""saving money and living better"" in the way that a specific brand of energy-saving home appliance or a luxury lifestyle brand might.

The phrasing ""only company"" suggests a singular, specific answer. If this refers to a specific well-known marketing slogan or a specific niche brand (like a fitness app, a high-end coffee brand, or a sustainable fashion line), it is likely referring to **Keto** or **Bella Tropicana**, but even then, the phrasing is slightly off as they are """,0.04168660647576776,0.45504778664063766,0.5032656068835946,0.14074032719471685,0.703115022920328,0.15614464988495516,0.09121346683524231,0.5790814047804829,0.32970512838427485,contradiction
halueval-7261,halueval,1,0,1,"No such award exists in the film industry, as Deepika Padukone did not appear in the movie ""Om Shanti Om"" in which she played dual roles opposite Shah Rukh Khan. The film ""Om Shanti Om"" starred Shah Rukh Khan and Deepika Padukone, but Deepika Padukone did not receive any award for that specific film.",Filmfare Award for Best Female Debut.,0.007196933076358798,0.576399582878977,0.41640348404466426,0.06125707907971926,0.9113551439753788,0.027387776944901937,0.03422700607803903,0.7438773634271778,0.2218956304947831,contradiction
halueval-7261,halueval,1,0,2,"No such award exists in the film industry, as Deepika Padukone did not appear in the movie ""Om Shanti Om"" in which she played dual roles opposite Shah Rukh Khan. The film ""Om Shanti Om"" starred Shah Rukh Khan and Deepika Padukone, but Deepika Padukone did not receive any award for that specific film.",She won the Filmfare Award for Best Actress for her performance.,0.0008938805645480553,0.9185204259977651,0.08058569343768689,0.0010516147060964727,0.9969223020534961,0.0020260832404073604,0.000972747635322264,0.9577213640256306,0.04130588833904712,contradiction
halueval-7261,halueval,1,0,3,"No such award exists in the film industry, as Deepika Padukone did not appear in the movie ""Om Shanti Om"" in which she played dual roles opposite Shah Rukh Khan. The film ""Om Shanti Om"" starred Shah Rukh Khan and Deepika Padukone, but Deepika Padukone did not receive any award for that specific film.","Deepika Padukone won the Filmfare Award for Best Actress for the film ""Om Shanti Om"".",0.0018664855224409718,0.8988367398453232,0.09929677463223578,0.000547471342262577,0.997848742199334,0.0016037864584033678,0.0012069784323517744,0.9483427410223286,0.050450280545319574,contradiction
halueval-7261,halueval,1,0,4,"No such award exists in the film industry, as Deepika Padukone did not appear in the movie ""Om Shanti Om"" in which she played dual roles opposite Shah Rukh Khan. The film ""Om Shanti Om"" starred Shah Rukh Khan and Deepika Padukone, but Deepika Padukone did not receive any award for that specific film.","No, the film where Kirron Kher had a supporting role is ""Om Shanti Om,"" not the one where Deepika Padukone was in the lead roles. In ""Om Shanti Om,"" Deepika Padukone played the dual role opposite Shah Rukh Khan, while Kirron Kher was in the supporting role.",0.9658769809107008,0.01585202941912063,0.0182709896701785,0.511829147968607,0.24081788727444525,0.24735296475694782,0.7388530644396539,0.12833495834678293,0.13281197721356316,entailment
halueval-7261,halueval,1,1,2,Filmfare Award for Best Female Debut.,She won the Filmfare Award for Best Actress for her performance.,0.015462898670498649,0.8930190420471452,0.09151805928235611,0.021024725766021716,0.9462474008346814,0.032727873399297024,0.018243812218260182,0.9196332214409133,0.06212296634082656,contradiction
halueval-7261,halueval,1,1,3,Filmfare Award for Best Female Debut.,"Deepika Padukone won the Filmfare Award for Best Actress for the film ""Om Shanti Om"".",0.005509179072946403,0.36614599741663606,0.6283448235104174,0.009634179343406988,0.9660027892590218,0.02436303139757115,0.007571679208176696,0.6660743933378289,0.3263539274539943,contradiction
halueval-7261,halueval,1,1,4,Filmfare Award for Best Female Debut.,"No, the film where Kirron Kher had a supporting role is ""Om Shanti Om,"" not the one where Deepika Padukone was in the lead roles. In ""Om Shanti Om,"" Deepika Padukone played the dual role opposite Shah Rukh Khan, while Kirron Kher was in the supporting role.",0.01712362706468481,0.7740073646224118,0.2088690083129034,0.002177384097565536,0.1221384825042255,0.8756841333982089,0.009650505581125172,0.4480729235633187,0.5422765708555561,neutral
halueval-7261,halueval,1,2,3,She won the Filmfare Award for Best Actress for her performance.,"Deepika Padukone won the Filmfare Award for Best Actress for the film ""Om Shanti Om"".",0.0047431472448927715,0.004319862797626141,0.9909369899574811,0.8933981116706683,0.0021727727317303377,0.10442911559760137,0.44907062945778053,0.0032463177646782394,0.5476830527775413,neutral
halueval-7261,halueval,1,2,4,She won the Filmfare Award for Best Actress for her performance.,"No, the film where Kirron Kher had a supporting role is ""Om Shanti Om,"" not the one where Deepika Padukone was in the lead roles. In ""Om Shanti Om,"" Deepika Padukone played the dual role opposite Shah Rukh Khan, while Kirron Kher was in the supporting role.",0.00917788958429665,0.9330828495663386,0.05773926084936471,0.0012720171628679386,0.10752195613018725,0.8912060267069448,0.0052249533735822945,0.5203024028482629,0.4744726437781548,contradiction
halueval-7261,halueval,1,3,4,"Deepika Padukone won the Filmfare Award for Best Actress for the film ""Om Shanti Om"".","No, the film where Kirron Kher had a supporting role is ""Om Shanti Om,"" not the one where Deepika Padukone was in the lead roles. In ""Om Shanti Om,"" Deepika Padukone played the dual role opposite Shah Rukh Khan, while Kirron Kher was in the supporting role.",0.00267486832454663,0.9697544109596955,0.027570720715757974,0.0015016819759082,0.06523353856584355,0.9332647794582483,0.0020882751502274153,0.5174939747627695,0.4804177500870031,contradiction
halueval-6985,halueval,1,0,1,"B.L.O.W. is a song by Tory Lanez, the Canadian rapper Daystar Peterson.","B.L.O.W. is a song by Canadian rapper Daystar Peterson, better known by the stage name Tory Lanez.",0.9561280463779891,0.0037561857151925146,0.04011576790681845,0.9880379683182718,0.006913478557787167,0.0050485531239410405,0.9720830073481305,0.0053348321364898406,0.022582160515379746,entailment
halueval-6985,halueval,1,0,2,"B.L.O.W. is a song by Tory Lanez, the Canadian rapper Daystar Peterson.","B.L.O.W. is a song by Tory Lanez, who is a Canadian rapper.",0.9925231672618167,0.0010846129217338208,0.006392219816449509,0.0046477591392520045,0.04645562766926261,0.9488966131914853,0.4985854632005343,0.023770120295498215,0.47764441650396744,entailment
halueval-6985,halueval,1,0,3,"B.L.O.W. is a song by Tory Lanez, the Canadian rapper Daystar Peterson.",B.L.O.W. is a song by Canadian rapper Tory Lanez.,0.9903371041925974,0.0016531377512793767,0.008009758056123356,0.00374055965927791,0.11807239670968843,0.8781870436310336,0.4970388319259376,0.0598627672304839,0.4430984008435785,entailment
halueval-6985,halueval,1,0,4,"B.L.O.W. is a song by Tory Lanez, the Canadian rapper Daystar Peterson.","B.L.O.W. is a song by Tory Lanez, who is the Canadian rapper Daystar Peterson.",0.9908995846387207,0.00378702362695255,0.0053133917343265455,0.9896456410263521,0.003688011904729745,0.006666347068918322,0.9902726128325364,0.0037375177658411475,0.005989869401622433,entailment
halueval-6985,halueval,1,1,2,"B.L.O.W. is a song by Canadian rapper Daystar Peterson, better known by the stage name Tory Lanez.","B.L.O.W. is a song by Tory Lanez, who is a Canadian rapper.",0.8273253380896448,0.15116940147160748,0.021505260438747762,0.11697504689091692,0.2556815273217636,0.6273434257873195,0.4721501924902809,0.20342546439668552,0.32442434311303364,entailment
halueval-6985,halueval,1,1,3,"B.L.O.W. is a song by Canadian rapper Daystar Peterson, better known by the stage name Tory Lanez.",B.L.O.W. is a song by Canadian rapper Tory Lanez.,0.5634494191395472,0.4166385349164628,0.019912045943990035,0.054218646853655954,0.2790142914284266,0.6667670617179174,0.30883403299660156,0.34782641317244467,0.3433395538309537,contradiction
halueval-6985,halueval,1,1,4,"B.L.O.W. is a song by Canadian rapper Daystar Peterson, better known by the stage name Tory Lanez.","B.L.O.W. is a song by Tory Lanez, who is the Canadian rapper Daystar Peterson.",0.9851966625627849,0.010122567125750092,0.004680770311464962,0.973613223134311,0.003442600173098734,0.022944176692590336,0.979404942848548,0.006782583649424413,0.013812473502027649,entailment
halueval-6985,halueval,1,2,3,"B.L.O.W. is a song by Tory Lanez, who is a Canadian rapper.",B.L.O.W. is a song by Canadian rapper Tory Lanez.,0.9919301828227205,0.0007541891227550442,0.007315628054524508,0.991365347419289,0.0006469993245524021,0.00798765325615848,0.9916477651210047,0.0007005942236537232,0.007651640655341494,entailment
halueval-6985,halueval,1,2,4,"B.L.O.W. is a song by Tory Lanez, who is a Canadian rapper.","B.L.O.W. is a song by Tory Lanez, who is the Canadian rapper Daystar Peterson.",0.0034279108882609207,0.03850458526017575,0.9580675038515633,0.9909769475818487,0.0013153935822451171,0.0077076588359059756,0.4972024292350548,0.019909989421210434,0.4828875813437346,entailment
halueval-6985,halueval,1,3,4,B.L.O.W. is a song by Canadian rapper Tory Lanez.,"B.L.O.W. is a song by Tory Lanez, who is the Canadian rapper Daystar Peterson.",0.0032167741467994467,0.11135743477882158,0.885425791074379,0.987609129094662,0.0015198124416981225,0.010871058463639805,0.49541295162073073,0.05643862361025985,0.4481484247690094,entailment
halueval-6762,halueval,1,0,1,The film is *Fast Break*.,The 1979 comedy film is *The King and I*.,0.0016584802316357455,0.9177589595386145,0.08058256022974969,0.001197348020687846,0.9937032084518799,0.005099443527432178,0.0014279141261617956,0.9557310839952472,0.04284100187859093,contradiction
halueval-6762,halueval,1,0,2,The film is *Fast Break*.,The 1979 comedy film is *Fast Break*.,0.003217479430642114,0.001550031773379074,0.9952324887959787,0.9825722535233936,0.00287724430707822,0.014550502169528329,0.49289486647701786,0.002213638040228647,0.5048914954827535,neutral
halueval-6762,halueval,1,0,3,The film is *Fast Break*.,"""Fast Break"".",0.9779716074369014,0.003762066223738213,0.018266326339360386,0.2626525486827591,0.007891255324678896,0.729456195992562,0.6203120780598302,0.005826660774208555,0.3738612611659612,entailment
halueval-6762,halueval,1,0,4,The film is *Fast Break*.,"The 1979 comedy film is *The Fast Break* (1978), which stars Gabe Kaplan as David Greene. Kaplan is indeed a poker commentator in real life.",0.0024376299074714363,0.15965493255842098,0.8379074375341076,0.9618748224173995,0.01776598782539077,0.02035918975720969,0.4821562261624355,0.08871046019190587,0.42913331364565865,entailment
halueval-6762,halueval,1,1,2,The 1979 comedy film is *The King and I*.,The 1979 comedy film is *Fast Break*.,0.0009897318349735608,0.9927759010716162,0.006234367093410372,0.0011614294766020086,0.9939787040440383,0.00485986647935946,0.0010755806557877848,0.9933773025578272,0.005547116786384916,contradiction
halueval-6762,halueval,1,1,3,The 1979 comedy film is *The King and I*.,"""Fast Break"".",0.0015007956844447653,0.9912051683340566,0.007294035981498502,0.002252811524178813,0.7316817483569072,0.2660654401189138,0.0018768036043117892,0.861443458345482,0.13667973805020617,contradiction
halueval-6762,halueval,1,1,4,The 1979 comedy film is *The King and I*.,"The 1979 comedy film is *The Fast Break* (1978), which stars Gabe Kaplan as David Greene. Kaplan is indeed a poker commentator in real life.",0.0012758667872593812,0.8787003609051568,0.1200237723075838,0.0017104231293821096,0.9909081061981377,0.007381470672480005,0.0014931449583207453,0.9348042335516473,0.0637026214900319,contradiction
halueval-6762,halueval,1,2,3,The 1979 comedy film is *Fast Break*.,"""Fast Break"".",0.9767054812533712,0.0054734091074806175,0.01782110963914821,0.004137155243134471,0.0018682976112615118,0.9939945471456041,0.49042131824825286,0.0036708533593710646,0.5059078283923761,neutral
halueval-6762,halueval,1,2,4,The 1979 comedy film is *Fast Break*.,"The 1979 comedy film is *The Fast Break* (1978), which stars Gabe Kaplan as David Greene. Kaplan is indeed a poker commentator in real life.",0.0027057254528610373,0.2392382846795135,0.7580559898676255,0.9084477676857732,0.01398278617078693,0.07756944614343993,0.4555767465693171,0.12661053542515022,0.4178127180055327,entailment
halueval-6762,halueval,1,3,4,"""Fast Break"".","The 1979 comedy film is *The Fast Break* (1978), which stars Gabe Kaplan as David Greene. Kaplan is indeed a poker commentator in real life.",0.004178703730532498,0.4950889143258391,0.5007323819436283,0.8606869754247064,0.07501203053218189,0.06430099404311158,0.43243283957761947,0.2850504724290105,0.28251668799337,entailment
fever_49839,fever,1,0,1,"False. Dakota Fanning is American, born in New York City, and holds citizenship in the United States.","The claim is **false**. Dakota Fanning is American. She was born in Des Moines, Iowa, United States, and has been active as an American actress and singer since 2001.",0.0008213439965384508,0.987841914248955,0.011336741754506358,0.0008616527137059796,0.934856670599232,0.06428167668706206,0.0008414983551222153,0.9613492924240935,0.03780920922078421,contradiction
fever_49839,fever,1,0,2,"False. Dakota Fanning is American, born in New York City, and holds citizenship in the United States.","False. Dakota Fanning is a citizen of the United States. She was born in Madison, Wisconsin, in 1992, making her American by birth.",0.0010861395218550926,0.9671581195712206,0.031755740906924235,0.002146905999909223,0.9865775663520873,0.01127552764800339,0.0016165227608821576,0.976867842961654,0.02151563427746381,contradiction
fever_49839,fever,1,0,3,"False. Dakota Fanning is American, born in New York City, and holds citizenship in the United States.","No, the claim is not supported by factual evidence. Dakota Fanning is an American actress, singer, and dancer born in the United States. She is an American citizen, has lived in the U.S., and has performed and worked in Hollywood as an American citizen.",0.07327432124719493,0.0022275018223383088,0.9244981769304668,0.013850392123614864,0.005716859694704838,0.9804327481816802,0.043562356685404896,0.003972180758521573,0.9524654625560736,neutral
fever_49839,fever,1,0,4,"False. Dakota Fanning is American, born in New York City, and holds citizenship in the United States.","No, the claim is not supported by factual evidence. Dakota Fanning is a real American actress who has lived in the United States and worked in the entertainment industry.",0.06558887116218245,0.01283449605079278,0.9215766327870248,0.008477486416498628,0.007739030832300784,0.9837834827512006,0.037033178789340544,0.010286763441546783,0.9526800577691128,neutral
fever_49839,fever,1,1,2,"The claim is **false**. Dakota Fanning is American. She was born in Des Moines, Iowa, United States, and has been active as an American actress and singer since 2001.","False. Dakota Fanning is a citizen of the United States. She was born in Madison, Wisconsin, in 1992, making her American by birth.",0.017687908875113383,0.49650435128798964,0.48580773983689707,0.005140132493420972,0.936713989599768,0.058145877906810965,0.011414020684267178,0.7166091704438788,0.271976808871854,contradiction
fever_49839,fever,1,1,3,"The claim is **false**. Dakota Fanning is American. She was born in Des Moines, Iowa, United States, and has been active as an American actress and singer since 2001.","No, the claim is not supported by factual evidence. Dakota Fanning is an American actress, singer, and dancer born in the United States. She is an American citizen, has lived in the U.S., and has performed and worked in Hollywood as an American citizen.",0.1495568457449567,0.00120666676425442,0.8492364874907887,0.024805260204159622,0.019745608598010746,0.9554491311978296,0.08718105297455817,0.010476137681132583,0.9023428093443091,neutral
fever_49839,fever,1,1,4,"The claim is **false**. Dakota Fanning is American. She was born in Des Moines, Iowa, United States, and has been active as an American actress and singer since 2001.","No, the claim is not supported by factual evidence. Dakota Fanning is a real American actress who has lived in the United States and worked in the entertainment industry.",0.5808552060354779,0.0027506723829545886,0.4163941215815676,0.006235664795992113,0.010851134104809501,0.9829132010991983,0.293545435415735,0.006800903243882045,0.699653661340383,neutral
fever_49839,fever,1,2,3,"False. Dakota Fanning is a citizen of the United States. She was born in Madison, Wisconsin, in 1992, making her American by birth.","No, the claim is not supported by factual evidence. Dakota Fanning is an American actress, singer, and dancer born in the United States. She is an American citizen, has lived in the U.S., and has performed and worked in Hollywood as an American citizen.",0.019128424614452386,0.0027841540001486437,0.978087421385399,0.26520047164668514,0.024760799879229436,0.7100387284740854,0.14216444813056878,0.01377247693968904,0.8440630749297422,neutral
fever_49839,fever,1,2,4,"False. Dakota Fanning is a citizen of the United States. She was born in Madison, Wisconsin, in 1992, making her American by birth.","No, the claim is not supported by factual evidence. Dakota Fanning is a real American actress who has lived in the United States and worked in the entertainment industry.",0.0271843560907693,0.00913777555242071,0.96367786835681,0.06538066777385672,0.04026265758090397,0.8943566746452393,0.04628251193231301,0.02470021656666234,0.9290172715010246,neutral
fever_49839,fever,1,3,4,"No, the claim is not supported by factual evidence. Dakota Fanning is an American actress, singer, and dancer born in the United States. She is an American citizen, has lived in the U.S., and has performed and worked in Hollywood as an American citizen.","No, the claim is not supported by factual evidence. Dakota Fanning is a real American actress who has lived in the United States and worked in the entertainment industry.",0.7594085963381558,0.017871274817797725,0.2227201288440465,0.014013539036962678,0.001363181569357895,0.9846232793936793,0.38671106768755925,0.00961722819357781,0.603671704118863,neutral
fever_148149,fever,1,0,1,"No, the claim ""Shut Up is by a car"" is not supported by factual evidence. The song ""Shut Up"" was originally written and composed by **The Rolling Stones** for their album *Exile As A Lonely Stranger* in 1969. The song features vocalists Mick Jagger, Keith Richards, and Brian Jones, and the music is performed by the band members, not by a car.","No, the claim ""Shut Up is by a car"" is not supported by factual evidence.

The song ""Shut Up"" by the band **The Black Keys** is composed by **Michael Kamen**, who is a guitarist. The lyrics feature references to the Black Keys' own instruments (specifically mentioned as ""a guitar"" in the chorus) and are written by Kamen. While the band has collaborated with other musicians, the primary composition credit and the instrument mentioned in the song's lyrics are not attributed to a car.",0.02697588762483973,0.012223297051302377,0.960800815323858,0.011050388615812493,0.03385574445983023,0.9550938669243573,0.01901313812032611,0.023039520755566305,0.9579473411241076,neutral
fever_148149,fever,1,0,2,"No, the claim ""Shut Up is by a car"" is not supported by factual evidence. The song ""Shut Up"" was originally written and composed by **The Rolling Stones** for their album *Exile As A Lonely Stranger* in 1969. The song features vocalists Mick Jagger, Keith Richards, and Brian Jones, and the music is performed by the band members, not by a car.","No, the claim is not supported by factual evidence. The song ""Shut Up"" is by the band **Cruel Engine**.",0.01044744862551933,0.7282434447361664,0.26130910663831425,0.020833310938882788,0.006138798306111149,0.9730278907550062,0.01564037978220106,0.3671911215211388,0.6171684986966602,neutral
fever_148149,fever,1,0,3,"No, the claim ""Shut Up is by a car"" is not supported by factual evidence. The song ""Shut Up"" was originally written and composed by **The Rolling Stones** for their album *Exile As A Lonely Stranger* in 1969. The song features vocalists Mick Jagger, Keith Richards, and Brian Jones, and the music is performed by the band members, not by a car.","No, the claim that ""Shut Up"" is by a car is not supported by factual evidence. The song ""Shut Up"" was composed by the American rock band The Who and performed by their members, primarily with vocals by Peter Gray. The band members also wrote and composed the lyrics for the song. The track was released in 1969 on the album *The Who's Greatest Hits*.",0.004186687942819098,0.005948145798129741,0.9898651662590511,0.03371048312287571,0.020388726195257913,0.9459007906818664,0.018948585532847402,0.013168435996693827,0.9678829784704588,neutral
fever_148149,fever,1,0,4,"No, the claim ""Shut Up is by a car"" is not supported by factual evidence. The song ""Shut Up"" was originally written and composed by **The Rolling Stones** for their album *Exile As A Lonely Stranger* in 1969. The song features vocalists Mick Jagger, Keith Richards, and Brian Jones, and the music is performed by the band members, not by a car.","The claim is not supported by factual evidence. ""Shut Up"" is a 1997 animated musical comedy film directed by Chris Miller, starring Chris Rock, not a car. It was released in theaters in 1997.",0.0022773603027905222,0.019122783489990424,0.9785998562072189,0.2932692387648613,0.07782252603624633,0.6289082351988925,0.1477732995338259,0.04847265476311838,0.8037540457030556,neutral
fever_148149,fever,1,1,2,"No, the claim ""Shut Up is by a car"" is not supported by factual evidence.

The song ""Shut Up"" by the band **The Black Keys** is composed by **Michael Kamen**, who is a guitarist. The lyrics feature references to the Black Keys' own instruments (specifically mentioned as ""a guitar"" in the chorus) and are written by Kamen. While the band has collaborated with other musicians, the primary composition credit and the instrument mentioned in the song's lyrics are not attributed to a car.","No, the claim is not supported by factual evidence. The song ""Shut Up"" is by the band **Cruel Engine**.",0.020164900660322744,0.0039478724446404,0.9758872268950369,0.02700231748735422,0.0024746034356440323,0.9705230790770019,0.023583609073838482,0.0032112379401422163,0.9732051529860194,neutral
fever_148149,fever,1,1,3,"No, the claim ""Shut Up is by a car"" is not supported by factual evidence.

The song ""Shut Up"" by the band **The Black Keys** is composed by **Michael Kamen**, who is a guitarist. The lyrics feature references to the Black Keys' own instruments (specifically mentioned as ""a guitar"" in the chorus) and are written by Kamen. While the band has collaborated with other musicians, the primary composition credit and the instrument mentioned in the song's lyrics are not attributed to a car.","No, the claim that ""Shut Up"" is by a car is not supported by factual evidence. The song ""Shut Up"" was composed by the American rock band The Who and performed by their members, primarily with vocals by Peter Gray. The band members also wrote and composed the lyrics for the song. The track was released in 1969 on the album *The Who's Greatest Hits*.",0.001830470842083319,0.007255073310612355,0.9909144558473043,0.021767717376514704,0.00879527840356343,0.9694370042199218,0.011799094109299012,0.008025175857087893,0.9801757300336131,neutral
fever_148149,fever,1,1,4,"No, the claim ""Shut Up is by a car"" is not supported by factual evidence.

The song ""Shut Up"" by the band **The Black Keys** is composed by **Michael Kamen**, who is a guitarist. The lyrics feature references to the Black Keys' own instruments (specifically mentioned as ""a guitar"" in the chorus) and are written by Kamen. While the band has collaborated with other musicians, the primary composition credit and the instrument mentioned in the song's lyrics are not attributed to a car.","The claim is not supported by factual evidence. ""Shut Up"" is a 1997 animated musical comedy film directed by Chris Miller, starring Chris Rock, not a car. It was released in theaters in 1997.",0.013218584848314271,0.011134515472918344,0.9756468996787674,0.3755434686685714,0.02808390760554434,0.5963726237258843,0.19438102675844285,0.01960921153923134,0.7860097617023258,neutral
fever_148149,fever,1,2,3,"No, the claim is not supported by factual evidence. The song ""Shut Up"" is by the band **Cruel Engine**.","No, the claim that ""Shut Up"" is by a car is not supported by factual evidence. The song ""Shut Up"" was composed by the American rock band The Who and performed by their members, primarily with vocals by Peter Gray. The band members also wrote and composed the lyrics for the song. The track was released in 1969 on the album *The Who's Greatest Hits*.",0.0019261128025496591,0.004548562136602497,0.9935253250608479,0.007808195483981111,0.19632227528412796,0.7958695292318909,0.004867154143265385,0.10043541871036522,0.8946974271463695,neutral
fever_148149,fever,1,2,4,"No, the claim is not supported by factual evidence. The song ""Shut Up"" is by the band **Cruel Engine**.","The claim is not supported by factual evidence. ""Shut Up"" is a 1997 animated musical comedy film directed by Chris Miller, starring Chris Rock, not a car. It was released in theaters in 1997.",0.0009544672438472211,0.7206606090634825,0.2783849236926702,0.018421577743682232,0.3333211069877181,0.6482573152685998,0.009688022493764726,0.5269908580256003,0.463321119480635,contradiction
fever_148149,fever,1,3,4,"No, the claim that ""Shut Up"" is by a car is not supported by factual evidence. The song ""Shut Up"" was composed by the American rock band The Who and performed by their members, primarily with vocals by Peter Gray. The band members also wrote and composed the lyrics for the song. The track was released in 1969 on the album *The Who's Greatest Hits*.","The claim is not supported by factual evidence. ""Shut Up"" is a 1997 animated musical comedy film directed by Chris Miller, starring Chris Rock, not a car. It was released in theaters in 1997.",0.001772883630279463,0.037780526782302856,0.9604465895874177,0.009797688891251552,0.05453048551572268,0.9356718255930256,0.005785286260765508,0.04615550614901277,0.9480592075902217,neutral
halueval-2767,halueval,1,0,1,"Yes. William Boyd was a Scottish novelist and screenwriter, and James Myers Thompson was an American author and screenwriter.","Yes, both William Boyd and James Myers Thompson were screenwriters. William Boyd is noted as a Scottish novelist and screenwriter, while James Myers Thompson is recognized as an American author and screenwriter.",0.9719678450977577,0.006628465645524323,0.021403689256717942,0.9668682661499584,0.024904728566202558,0.008227005283839206,0.9694180556238581,0.01576659710586344,0.014815347270278573,entailment
halueval-2767,halueval,1,0,2,"Yes. William Boyd was a Scottish novelist and screenwriter, and James Myers Thompson was an American author and screenwriter.","Yes, both William Boyd and Jim Thompson were screenwriters. William Boyd, CBE, was a Scottish novelist and screenwriter. Jim Myers Thompson was an American author and screenwriter, known for his hardboiled crime fiction.",0.0024172190745026683,0.006612754744973985,0.9909700261805233,0.627667368491753,0.31644384703372014,0.055888784474526984,0.3150422937831278,0.16152830088934705,0.5234294053275251,neutral
halueval-2767,halueval,1,0,3,"Yes. William Boyd was a Scottish novelist and screenwriter, and James Myers Thompson was an American author and screenwriter.","Yes. William Boyd was a Scottish novelist and screenwriter, and Jim Myers Thompson was an American author and screenwriter.",0.9189574536170751,0.06952986906643803,0.011512677316486935,0.9341032804888534,0.05547491455887702,0.010421804952269563,0.9265303670529643,0.06250239181265753,0.010967241134378249,entailment
halueval-2767,halueval,1,0,4,"Yes. William Boyd was a Scottish novelist and screenwriter, and James Myers Thompson was an American author and screenwriter.","Yes, both William Boyd and James Myers Thompson were screenwriters. William Boyd was a Scottish novelist and screenwriter, while James Myers Thompson was an American author and screenwriter known for his hardboiled crime fiction.",0.0024895957824402183,0.002714847559128529,0.9947955566584312,0.9477484919795736,0.04120341251272155,0.011048095507704902,0.4751190438810069,0.021959130035925038,0.502921826083068,neutral
halueval-2767,halueval,1,1,2,"Yes, both William Boyd and James Myers Thompson were screenwriters. William Boyd is noted as a Scottish novelist and screenwriter, while James Myers Thompson is recognized as an American author and screenwriter.","Yes, both William Boyd and Jim Thompson were screenwriters. William Boyd, CBE, was a Scottish novelist and screenwriter. Jim Myers Thompson was an American author and screenwriter, known for his hardboiled crime fiction.",0.00324872042296846,0.0035336949257090376,0.9932175846513226,0.9833649471273463,0.007239904428356781,0.009395148444296958,0.4933068337751574,0.005386799677032909,0.5013063665478098,neutral
